unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day,label
1009048,27,2.3.82.220,edu,complete,no,80,64,Europe,Americas,133.5535252,407,good
153295,35,162.1.86.76,com,complete,no,207,10,Americas,Europe,317.9114429,751,good
531453,26,69.223.40.11,com,complete,yes,116,77,Americas,Oceania,66.24698439,119,good
833202,32,137.59.41.138,org,complete,yes,234,51,Asia,Europe,345.2356844,5767,good
1022596,26,154.65.93.35,com,incomplete,yes,119,51,Africa,Africa,345.1750658,127,good
588091,25,207.70.144.217,net,complete,yes,203,82,Americas,Oceania,193.6982196,277,good
339453,25,143.19.152.108,org,complete,yes,109,58,Americas,Asia,115.7087246,1003,good
1129286,39,140.230.9.63,com,complete,yes,5,13,Americas,Europe,88.08260387,101,good
1005297,86,15.8.57.63,org,complete,yes,78,62,Americas,Europe,168.0283781,316,good
846477,24,53.126.11.199,com,complete,yes,241,73,Europe,Oceania,79.38365333,103,good
119355,25,19.119.170.153,com,complete,yes,109,77,Americas,Asia,121.0040682,161,good
929570,29,164.66.7.110,org,complete,yes,222,51,Americas,Asia,131.3265532,161,good
963269,37,50.130.80.212,com,complete,yes,237,68,Americas,Africa,269.9862594,212,good
1121787,70,99.158.243.27,co.uk,complete,yes,122,81,Americas,Africa,310.5946469,4435,good
249577,41,210.193.145.237,com,complete,no,175,40,Oceania,Americas,47.74967412,61,good
415586,25,122.142.179.198,com,incomplete,yes,203,78,Asia,Asia,55.70207169,823,good
1152838,27,50.15.120.43,com,incomplete,no,894,630,Americas,Asia,300.7309177,236,bad
106542,29,13.128.216.166,com,complete,yes,96,33,Americas,Europe,252.7507171,1526,good
82824,36,46.218.247.90,res.in,complete,yes,137,44,Europe,Asia,183.7591469,127,good
698786,24,170.59.208.5,org,complete,yes,160,60,Americas,Oceania,141.2146181,469,good
878704,37,56.51.37.92,net,complete,yes,79,58,Americas,Europe,74.69833981,6,good
762096,34,194.35.86.162,org,complete,yes,221,35,Europe,Europe,1.789078077,7,good
578886,68,63.41.174.166,com,complete,no,111,48,Americas,Americas,102.5577754,25,good
426027,29,57.9.60.162,com,complete,yes,121,61,Europe,Americas,239.2673601,370,good
237504,109,53.139.58.244,com,incomplete,yes,106,62,Europe,Europe,242.7882633,603,good
96798,35,128.178.193.146,co.uk,incomplete,yes,223,87,Europe,Europe,195.2767266,1183,good
576172,21,147.228.97.122,com,complete,yes,89,29,Europe,Americas,82.72544397,136,good
1022901,40,168.2.22.179,com,incomplete,yes,107,30,Americas,Oceania,48.98519748,114,good
226279,31,15.205.18.235,com.pa,complete,yes,217,18,Americas,Africa,62.97989389,152,good
703299,24,47.176.152.113,ee,incomplete,no,801,731,Americas,Americas,301.4323991,228,bad
11903,34,98.225.194.14,co.uk,complete,yes,131,78,Americas,Europe,287.7654054,264,good
899647,30,195.171.132.174,fi,complete,yes,215,17,Europe,Asia,282.1884163,343,good
53200,36,46.74.141.75,com,complete,yes,157,56,Europe,Asia,55.66624184,132,good
1017971,25,217.249.62.26,com,complete,yes,168,24,Europe,Europe,33.58866844,7,good
110482,28,163.26.143.137,org,incomplete,yes,214,26,Asia,Africa,132.1644988,225,good
977019,50,91.206.72.31,com,incomplete,yes,255,69,Europe,Europe,105.5878877,971,good
433436,40,18.140.147.129,edu,complete,yes,113,68,Asia,Oceania,49.6920679,212,good
613703,31,187.160.2.86,net,complete,no,167,107,Americas,Americas,281.2248853,453,good
979268,45,31.140.81.54,com,complete,yes,223,61,Asia,Oceania,350.7112743,539,good
615001,30,203.191.81.30,com,complete,yes,200,85,Asia,Europe,266.1607165,472,good
994581,39,22.246.92.106,org,complete,yes,133,55,Americas,Europe,8.907081069,70,good
111596,21,75.32.75.11,edu,incomplete,yes,261,57,Americas,Asia,139.0680374,423,good
663233,27,77.51.122.72,org.uk,complete,no,200,39,Europe,Africa,72.20168231,148,good
167001,38,163.15.12.4,edu,complete,yes,159,-23,Asia,Americas,306.7161218,596,good
426032,59,39.168.27.7,com,complete,yes,197,88,Asia,Asia,357.2828707,281,good
793069,24,44.124.221.233,com,complete,yes,235,84,Americas,Asia,250.8924039,2486,good
245340,56,20.171.93.100,ac.uk,complete,yes,164,51,Americas,Asia,362.3250731,983,good
713215,46,119.13.209.131,com,complete,yes,186,33,Oceania,Americas,273.2101741,620,good
189484,21,188.46.147.109,at,complete,yes,221,69,Europe,Americas,108.6353932,1305,good
56043,43,98.70.51.159,com,complete,no,190,89,Americas,Europe,215.2223396,73,good
1178706,29,117.96.235.197,com,complete,no,212,50,Asia,Africa,99.69663903,118,good
862566,31,122.99.63.11,com,complete,no,200,71,Asia,Africa,308.6354566,699,good
1048563,27,130.87.156.101,co.uk,complete,yes,198,20,Asia,Oceania,330.4281822,285,good
1011213,30,197.44.92.170,org,complete,no,90,38,Africa,Asia,222.1911189,425,good
758962,48,62.201.176.117,com,complete,yes,168,66,Europe,Asia,33.08587893,147,good
999926,42,167.99.117.110,org,complete,no,122,37,Americas,Africa,267.557497,1556,good
712147,31,102.9.195.146,org,complete,yes,109,48,Africa,Europe,282.4495419,1279,good
30248,30,86.246.96.117,com,complete,no,158,84,Europe,Asia,211.5499879,225,good
306243,29,49.65.99.26,com,complete,yes,144,80,Asia,Europe,102.2259431,89,good
1001439,43,121.159.44.141,com,complete,yes,229,37,Asia,Asia,326.0392157,533,good
1116331,45,139.188.233.204,org,complete,yes,50,52,Oceania,Europe,112.0343835,182,good
549293,49,36.49.164.162,ac.jp,complete,no,184,-14,Asia,Africa,216.0914772,527,good
208153,31,25.47.105.29,be,complete,yes,17,77,Europe,Americas,129.0960212,630,good
1134350,24,1.238.171.132,org,complete,yes,199,85,Asia,Asia,5.871831834,19,good
703714,40,76.198.72.237,net.nz,complete,yes,116,73,Americas,Oceania,357.8874529,604,good
933349,32,206.197.60.161,com,complete,yes,200,47,Americas,Americas,204.7472593,362,good
687492,43,163.131.207.171,com,complete,yes,100,61,Asia,Americas,341.0678652,659,good
288284,49,93.209.222.51,co.uk,incomplete,yes,265,34,Europe,Americas,255.7372604,615,good
1040947,35,46.68.199.48,co.uk,complete,no,96,47,Europe,Asia,106.38062,768,good
542837,23,11.218.152.77,ws,complete,no,135,59,Americas,Africa,359.3938383,4590,good
242241,32,81.167.231.146,com,incomplete,yes,107,62,Europe,Asia,153.5650862,890,good
932644,21,126.185.44.199,co.jp,complete,yes,232,78,Asia,Europe,294.5519676,1216,good
698238,53,149.49.17.205,fi,complete,yes,236,65,Asia,Europe,297.6628796,520,good
422183,70,44.147.249.6,com,complete,yes,152,20,Americas,Americas,274.9649694,838,good
414231,42,23.184.37.23,net,complete,yes,207,31,Americas,Europe,187.3963434,2357,good
562706,34,11.73.233.215,co.uk,complete,yes,53,33,Americas,Europe,252.4381029,732,good
595097,46,62.136.63.85,com,complete,no,278,72,Europe,Asia,174.3612506,245,good
835270,27,153.53.87.40,co.uk,complete,yes,80,49,Americas,Americas,283.2111162,479,good
772217,22,61.99.35.184,org,complete,yes,172,7,Asia,Americas,322.2804793,1656,good
1186400,35,214.109.78.31,ca,incomplete,yes,148,32,Americas,Europe,119.2631734,353,good
907446,45,20.164.83.109,org.uk,complete,yes,258,38,Americas,Americas,216.2659857,526,good
711015,23,182.8.71.26,ca,complete,yes,225,17,Asia,Oceania,292.5374035,742,good
221088,64,124.154.135.54,edu,complete,yes,75,76,Asia,Americas,23.13277443,77,good
78229,57,14.82.92.223,com,complete,yes,151,48,Asia,Oceania,27.14774432,6,good
381397,21,9.121.90.140,com,complete,yes,76,56,Americas,Americas,304.6068609,1065,good
699498,24,170.34.77.176,com,incomplete,yes,97,28,Americas,Oceania,9.198104286,114,good
108605,34,176.31.140.36,com,complete,yes,89,-18,Europe,Oceania,340.7777673,2300,good
994175,27,156.40.69.13,com,incomplete,yes,145,86,Americas,Oceania,131.1677127,41,good
33915,25,218.161.214.195,biz,complete,yes,238,38,Asia,Europe,5.695578493,9,good
841302,18,185.157.216.86,ca,complete,yes,165,61,Europe,Oceania,23.38262389,9,good
434603,37,155.232.101.20,com,incomplete,yes,222,60,Africa,Europe,338.3640405,336,good
361455,45,201.60.64.105,com,complete,yes,212,52,Americas,Oceania,273.2305017,1423,good
1163320,29,110.240.155.231,edu,complete,no,176,22,Asia,Europe,336.364539,673,good
398929,24,188.101.90.181,net,complete,yes,217,60,Europe,Americas,38.35371037,82,good
211516,75,46.143.225.177,com,complete,no,178,54,Europe,Europe,309.4158551,425,good
781542,27,133.26.9.123,com,incomplete,no,62,82,Asia,Oceania,41.41271122,135,good
1195473,23,119.119.152.30,dk,incomplete,no,484,313,Asia,Europe,203.9448776,11,bad
7049,43,105.145.221.181,ca,complete,yes,233,67,Africa,Oceania,154.9320902,165,good
139008,85,52.99.220.146,com,incomplete,yes,151,50,Americas,Africa,222.3235789,82,good
516441,81,194.111.92.135,com,complete,yes,237,60,Europe,Oceania,261.120117,303,good
112619,56,16.145.59.180,com,complete,yes,233,78,Americas,Americas,94.32360512,191,good
1135681,59,206.217.184.85,ac.uk,complete,yes,137,66,Americas,Europe,63.75047764,113,good
405804,63,83.45.114.159,com,incomplete,no,158,67,Europe,Oceania,62.97271944,47,good
446580,53,143.7.133.165,co.uk,complete,yes,214,56,Americas,Africa,346.3486224,52,good
1126343,26,180.47.53.107,org,complete,yes,89,28,Asia,Asia,266.9465352,183,good
936696,23,87.59.12.102,com,complete,yes,250,55,Europe,Asia,221.1030378,1255,good
1197745,43,61.161.90.174,com.au,complete,yes,246,67,Asia,Asia,38.92988022,101,good
369464,19,92.120.41.218,org,complete,yes,187,24,Europe,Americas,274.7241804,1590,good
512434,49,108.118.247.2,org,complete,yes,99,64,Americas,Asia,87.09797976,339,good
751298,26,76.231.6.148,org,complete,yes,94,59,Americas,Oceania,353.8017721,2024,good
352921,23,149.210.181.12,com,complete,yes,213,50,Europe,Africa,29.98647521,84,good
45742,25,173.12.35.228,com,complete,yes,139,53,Americas,Asia,172.4688151,283,good
989265,32,166.152.65.36,org,incomplete,yes,202,1,Americas,Oceania,48.40623934,158,good
1143788,27,33.84.233.162,com.au,incomplete,no,55,34,Americas,Asia,64.68873254,132,bad
151984,20,26.47.58.196,net,complete,yes,191,49,Americas,Europe,326.8070024,450,good
325316,26,2.232.210.32,com,incomplete,yes,193,19,Europe,Americas,147.3926644,254,good
338448,35,170.52.32.197,com,incomplete,no,633,498,Americas,Europe,5.111615943,13,bad
604379,19,207.205.223.231,nl,complete,yes,17,75,Americas,Africa,178.5422248,349,good
677973,36,36.140.25.71,com,complete,yes,137,73,Asia,Americas,242.4695179,950,good
915755,29,26.67.5.123,com,complete,yes,116,60,Americas,Americas,99.71882007,53,good
112796,26,132.182.187.232,com,complete,yes,208,-1,Asia,Oceania,118.5453577,35,good
443938,51,174.179.30.57,org,complete,yes,250,44,Americas,Americas,161.2600369,1962,good
244926,89,123.229.207.226,com,complete,yes,142,51,Asia,Asia,343.1302989,880,good
206188,41,38.226.115.4,org.uk,complete,yes,188,62,Americas,Africa,288.8123905,1125,good
400845,28,156.157.115.176,com,complete,yes,233,37,Africa,Europe,52.46142464,18,good
108223,25,63.248.240.210,info,complete,yes,253,47,Americas,Africa,281.0751817,36,good
179076,26,200.84.153.82,org,complete,yes,34,52,Americas,Asia,253.3783752,794,good
257203,60,15.170.215.138,com,complete,yes,194,55,Americas,Europe,120.9758341,172,good
979760,47,75.66.19.249,edu,complete,no,23,86,Americas,Asia,239.7497121,750,good
745724,42,105.195.116.242,org,complete,yes,212,34,Africa,Oceania,164.272646,320,good
777443,33,70.41.17.28,com,complete,yes,159,84,Americas,Africa,56.61972394,120,good
1033259,41,104.230.47.59,net,complete,yes,79,31,Americas,Europe,340.801531,778,good
69226,65,64.230.66.119,com,incomplete,yes,229,9,Americas,Americas,361.8028012,1012,good
643244,33,188.21.232.181,com,complete,yes,118,79,Europe,Asia,39.55080901,51,good
1029222,58,120.102.100.93,co.uk,complete,no,40,49,Asia,Asia,123.6478231,68,good
979888,46,48.5.135.8,com,complete,yes,166,30,Americas,Asia,339.8696667,797,good
446056,46,156.97.143.219,com,complete,no,258,18,Americas,Oceania,53.85666658,126,good
913185,27,132.117.157.191,com,complete,no,126,85,Americas,Americas,170.2331581,42,good
138509,35,208.74.148.249,org,incomplete,yes,204,59,Americas,Africa,334.7468321,750,good
98487,42,214.165.26.17,org,complete,yes,63,48,Americas,Europe,99.83171734,308,good
822042,78,175.22.161.118,edu,incomplete,yes,48,39,Asia,Asia,22.94724228,102,good
35747,36,221.30.247.102,com,complete,yes,187,59,Asia,Asia,50.69420169,4,good
31085,26,111.213.120.224,com,complete,yes,140,19,Asia,Oceania,328.0359229,729,good
1009555,34,112.33.161.158,com,complete,yes,139,43,Asia,Africa,331.6692537,561,good
436271,45,163.42.202.204,com,complete,yes,86,66,Asia,Americas,44.75801846,94,good
413185,30,107.135.41.4,com,complete,yes,177,50,Americas,Asia,111.7211596,404,good
607161,18,26.93.219.182,ca,complete,yes,188,50,Americas,Europe,302.5164421,2104,good
250205,37,68.243.125.113,nl,complete,yes,153,-3,Americas,Europe,213.2673624,374,good
611853,28,17.52.52.52,org,complete,yes,67,26,Americas,Oceania,287.9386099,540,good
176103,23,130.141.48.68,com,complete,no,194,66,Europe,Americas,232.3257421,520,good
215160,24,5.226.82.83,com,incomplete,no,216,61,Europe,Europe,156.8179965,1043,good
753753,27,106.236.25.194,com,incomplete,no,181,50,Asia,Europe,88.98533299,759,good
684501,33,40.218.216.183,co.uk,complete,yes,191,75,Americas,Asia,167.9921998,448,good
580689,28,61.200.141.201,co.uk,complete,yes,253,-10,Asia,Europe,2.765665916,5,good
272941,24,204.210.129.54,com,complete,yes,147,52,Americas,Europe,171.0080811,35,good
604951,56,197.167.136.26,ca,complete,yes,139,33,Africa,Americas,271.6811633,1272,good
469365,28,52.180.69.190,com,incomplete,yes,247,47,Americas,Americas,41.92275803,458,good
71574,27,118.24.170.199,co.uk,complete,yes,1,21,Asia,Americas,11.0176762,13,good
535965,33,174.51.13.112,org,complete,yes,206,42,Americas,Americas,85.40732734,84,good
83814,48,25.227.16.181,fi,complete,yes,253,37,Europe,Americas,14.90780834,37,good
991640,37,15.104.165.175,com,complete,no,160,29,Americas,Oceania,25.58057799,159,good
74240,47,214.182.152.80,com,complete,yes,219,67,Americas,Europe,330.1596554,75,good
883965,20,182.51.20.223,org,complete,yes,212,83,Asia,Africa,279.3145061,1277,good
1147483,33,38.189.239.30,com,complete,yes,237,23,Americas,Asia,172.8302316,566,good
842119,25,96.180.210.240,com,incomplete,yes,268,46,Americas,Asia,318.2106162,1,good
417501,36,113.21.180.123,com,complete,yes,103,51,Asia,Europe,167.7346827,626,good
770486,20,104.24.67.226,org,complete,yes,231,0,Americas,Americas,250.4159943,440,good
630212,71,136.34.168.118,com,complete,yes,174,89,Americas,Oceania,102.5063233,322,good
354460,24,64.62.43.75,net,complete,no,206,49,Americas,Oceania,207.095625,3976,good
649156,28,131.72.176.241,se,complete,yes,210,81,Americas,Africa,325.8608275,832,good
521449,26,219.228.137.22,com,incomplete,yes,254,71,Asia,Asia,40.23625508,37,good
177624,26,55.56.22.23,edu,complete,yes,112,39,Americas,Asia,255.2044955,3479,good
1198,66,51.52.89.158,org,incomplete,yes,137,84,Europe,Oceania,341.9040048,83,good
661651,46,50.213.62.34,edu,incomplete,yes,266,102,Americas,Asia,182.0908511,313,good
288059,21,120.143.177.42,com,complete,yes,25,31,Asia,Europe,49.13316494,27,good
1158561,36,181.101.210.136,com,incomplete,no,210,4,Americas,Oceania,96.57241928,1031,good
453644,26,65.237.232.79,com,complete,yes,129,32,Americas,Americas,85.58982559,243,good
764293,79,185.11.58.98,com,incomplete,yes,165,72,Europe,Asia,137.1042838,579,good
587851,34,191.65.115.67,com,incomplete,yes,144,17,Americas,Americas,88.41927028,225,good
236487,28,40.15.230.191,com,complete,yes,78,83,Americas,Africa,172.6072353,820,good
152239,49,44.120.215.34,co.uk,complete,yes,228,61,Americas,Americas,349.6173116,644,good
988641,64,93.151.106.244,on.ca,incomplete,yes,160,28,Europe,Asia,139.0236729,63,good
37228,28,222.150.178.227,com,complete,yes,268,55,Asia,Oceania,130.7318827,203,good
529031,22,35.206.108.109,com,complete,yes,220,50,Americas,Europe,121.600546,71,good
606368,54,53.201.178.1,edu,complete,yes,177,52,Europe,Oceania,353.5794214,698,good
725120,27,76.226.86.51,com,complete,yes,85,63,Americas,Europe,336.8447347,61,good
653076,50,75.247.85.206,com,complete,yes,134,52,Americas,Africa,142.9752553,330,good
434474,40,54.14.16.141,com,incomplete,no,229,14,Americas,Asia,111.0611538,55,good
1057722,22,7.204.194.157,com,complete,yes,221,-1,Americas,Africa,182.7887788,6,good
476053,23,195.131.165.122,com,complete,yes,189,46,Europe,Africa,309.3184951,1257,good
846669,46,77.62.236.156,com,complete,no,182,56,Europe,Asia,166.980492,671,good
677021,22,132.87.170.72,co.uk,complete,yes,213,55,Americas,Europe,259.5970634,219,good
830393,25,66.37.171.143,com,complete,yes,87,72,Americas,Asia,43.68150008,21,good
404407,33,187.68.59.43,com,complete,yes,224,42,Americas,Americas,288.5110431,716,good
848642,51,194.42.21.74,com,incomplete,yes,250,62,Asia,Asia,33.18314287,192,good
756294,32,142.81.215.43,com,incomplete,yes,262,22,Americas,Asia,20.21533687,100,good
371342,21,72.130.1.30,fr,complete,yes,23,76,Americas,Americas,65.69959172,252,bad
440555,24,171.97.160.186,com,complete,yes,37,20,Asia,Oceania,181.9333935,438,good
491172,28,152.156.187.174,com,incomplete,yes,174,54,Americas,Europe,250.8532256,462,good
602651,35,2.235.205.197,com,complete,no,208,37,Europe,Americas,230.5791812,914,good
668968,53,70.77.224.217,net,complete,yes,115,90,Americas,Asia,187.7691209,221,good
174035,31,219.50.171.155,com,complete,yes,88,18,Asia,Oceania,107.2601587,302,good
73831,34,71.138.115.48,com,incomplete,yes,207,91,Americas,Europe,68.54406764,1221,good
760671,34,47.84.227.151,com.pl,complete,no,242,29,Americas,Africa,20.56331353,62,good
943015,28,107.45.84.58,com,complete,no,122,76,Americas,Asia,106.1297269,126,good
150991,20,215.158.73.186,org,complete,yes,97,77,Americas,Africa,352.0655276,122,good
707627,31,103.74.180.60,co.uk,complete,yes,127,66,Asia,Americas,359.7686687,187,good
52582,26,156.112.233.224,de,incomplete,yes,223,47,Americas,Americas,212.6975409,276,good
516193,21,81.213.118.80,com,complete,yes,211,10,Asia,Africa,134.3145955,364,good
580397,62,207.235.40.107,net,complete,yes,144,78,Americas,Americas,120.8749157,561,good
629760,24,22.134.77.220,com,complete,yes,246,86,Americas,Africa,82.84037999,47,good
460177,30,101.227.86.159,org,complete,yes,184,96,Asia,Africa,149.2484011,481,good
737256,23,20.200.161.41,com,complete,yes,108,75,Americas,Asia,36.22100466,437,good
1107799,35,1.212.39.38,com,complete,yes,114,52,Asia,Americas,8.884149292,5,good
247292,22,201.14.4.54,com,complete,no,61,69,Americas,Africa,280.6763425,837,good
654173,42,203.8.148.229,net,complete,yes,188,62,Oceania,Oceania,37.82257006,34,good
886664,26,114.74.124.15,com,complete,yes,261,76,Oceania,Asia,149.444777,16,good
928723,22,193.226.72.122,com,complete,yes,165,32,Europe,Asia,97.93106059,103,good
268633,20,116.23.71.96,org,incomplete,no,217,-5,Asia,Oceania,143.5316856,84,good
326770,25,130.189.121.159,com,incomplete,yes,198,48,Americas,Europe,265.9297513,46,good
1035645,22,221.242.73.180,com,complete,no,103,22,Asia,Africa,167.6033801,149,good
143319,36,218.15.237.228,org.uk,complete,yes,212,82,Asia,Americas,32.10589058,67,good
342006,43,201.133.29.217,com,complete,yes,222,110,Americas,Africa,8.893293567,48,good
854422,30,48.102.197.209,com,complete,yes,172,62,Americas,Asia,28.59293701,380,good
917423,34,185.121.48.224,com,complete,yes,263,53,Europe,Asia,169.9273962,1364,good
301812,26,142.232.13.46,com,complete,no,56,67,Americas,Americas,257.201657,187,good
18853,30,63.7.104.18,pt,complete,no,184,48,Americas,Asia,159.1644831,690,good
133255,28,198.80.190.54,com,complete,yes,153,72,Americas,Africa,43.22497109,24,good
590780,46,53.225.107.12,com,complete,yes,176,35,Europe,Oceania,24.64880544,19,good
438832,27,3.50.122.232,com,complete,yes,75,64,Americas,Oceania,345.8793074,1568,good
724554,25,19.84.50.198,com,complete,yes,109,62,Americas,Africa,332.9617794,556,good
418719,42,183.56.215.97,org,complete,yes,174,10,Asia,Oceania,293.3035941,1146,good
65327,34,19.25.53.82,org,incomplete,yes,86,61,Americas,Africa,228.955036,2590,good
644557,40,211.53.121.50,com,complete,yes,200,85,Asia,Americas,267.8062821,2347,good
821212,49,190.197.139.94,edu.au,incomplete,yes,104,16,Americas,Americas,315.9237257,84,good
400296,25,137.189.179.224,com,incomplete,yes,117,74,Asia,Europe,123.2983069,313,good
255989,24,195.224.38.54,com,complete,yes,174,61,Europe,Americas,214.1617758,9,good
309216,43,88.76.89.141,com,complete,yes,202,92,Europe,Africa,31.7205605,50,good
514743,44,14.241.202.222,it,complete,yes,180,49,Asia,Americas,82.0233768,20,good
33394,62,104.152.114.146,com,complete,yes,99,61,Americas,Europe,285.9351778,647,good
1022460,26,188.104.36.50,com,complete,yes,115,44,Europe,Oceania,280.8928988,808,good
653836,44,117.54.206.88,edu,complete,yes,90,75,Asia,Europe,330.196062,537,good
1099287,43,201.193.235.230,com,complete,no,281,32,Americas,Oceania,203.6058803,473,good
440623,24,184.57.96.7,com,incomplete,yes,177,74,Americas,Europe,43.64265495,149,good
469600,34,96.119.230.169,net,complete,yes,141,62,Americas,Africa,350.2294781,113,good
956687,32,16.121.16.29,com,complete,yes,212,43,Americas,Africa,149.8305021,548,good
330735,46,28.44.93.161,com,complete,no,151,62,Americas,Europe,24.18023162,93,good
138635,26,27.62.130.47,com,complete,no,134,72,Asia,Oceania,356.5131424,644,good
442242,35,181.51.195.16,org,complete,no,192,26,Americas,Europe,291.0725208,743,good
926135,42,118.68.209.167,com,complete,yes,198,67,Asia,Americas,73.14670807,70,good
806019,25,167.238.138.171,net,complete,yes,184,57,Americas,Oceania,60.75755471,59,good
1127919,22,41.28.75.224,com,complete,yes,240,72,Africa,Africa,122.3147866,78,good
1112464,50,73.1.91.83,com,incomplete,yes,206,23,Americas,Africa,202.8903888,572,good
387310,22,106.117.155.104,com,complete,yes,110,75,Asia,Europe,254.9768443,1623,good
500759,37,69.200.171.131,com,complete,yes,129,92,Americas,Africa,69.5728926,4,good
809166,26,101.90.152.194,info,complete,no,252,26,Asia,Europe,193.1455717,1000,good
500016,21,73.87.40.159,nl,complete,yes,106,80,Americas,Oceania,78.2949827,15,good
140764,24,81.215.43.222,com,complete,no,110,46,Asia,Americas,234.2412554,369,good
607053,57,125.217.81.183,gov,incomplete,no,86,49,Asia,Oceania,293.1286775,1429,good
378750,22,53.41.58.25,se,complete,yes,242,91,Europe,Africa,326.0475917,81,good
503783,33,58.157.57.108,ca,complete,no,182,67,Asia,Africa,321.6321447,1158,good
1159892,30,141.150.109.209,com,complete,yes,118,37,Americas,Americas,66.09983464,51,good
711111,42,133.16.82.182,fr,incomplete,no,59,19,Asia,Asia,147.2746187,933,good
610312,21,52.117.228.126,com,complete,yes,156,40,Americas,Asia,150.2466411,61,good
267666,61,19.57.72.184,org,complete,no,185,21,Americas,Oceania,301.9097685,5049,good
950473,26,203.126.97.34,com,complete,yes,146,77,Asia,Europe,90.59527552,99,good
589345,48,48.48.71.235,co.uk,complete,yes,99,64,Americas,Europe,225.7842398,492,good
281014,45,181.140.21.236,com,complete,yes,134,54,Americas,Europe,154.3308902,145,good
886521,40,24.245.64.130,com,complete,yes,241,55,Americas,Africa,111.8307969,418,good
590282,46,159.42.186.162,com,complete,no,207,33,Americas,Oceania,124.7310162,271,good
861829,26,140.126.96.195,co.uk,incomplete,no,219,6,Asia,Asia,214.8109144,2739,good
354884,31,1.36.188.183,com,incomplete,yes,112,60,Asia,Europe,131.982431,57,good
251841,62,62.216.13.33,tv,complete,yes,146,74,Europe,Africa,28.27298925,140,good
812630,21,59.8.115.183,eu,complete,yes,233,41,Asia,Africa,316.2961086,1808,good
29788,30,103.226.27.100,com,complete,yes,188,23,Asia,Asia,50.87770979,111,good
179866,30,177.229.194.2,de,complete,yes,200,80,Americas,Africa,205.4320742,237,good
567087,53,147.185.62.111,com,complete,yes,91,67,Americas,Asia,145.5674867,369,good
703236,66,72.150.4.199,org.uk,complete,yes,194,40,Americas,Africa,288.1370373,2008,good
269081,51,182.81.181.187,com,complete,yes,126,68,Asia,Americas,231.9901147,284,good
179302,25,196.94.174.89,org,complete,yes,152,55,Africa,Americas,130.87844,815,good
102236,23,222.45.189.13,com,complete,yes,127,90,Asia,Africa,246.9770605,566,good
1026199,25,140.86.9.179,com,complete,yes,86,61,Europe,Europe,194.931473,903,good
999267,24,156.184.225.209,org,complete,yes,168,38,Africa,Europe,166.4482575,21,good
186320,25,65.88.241.174,org,complete,yes,102,101,Americas,Americas,120.4299968,3176,good
1105623,113,154.98.142.45,gov,complete,yes,80,57,Africa,Americas,72.82954547,494,good
982795,67,11.35.139.243,com,complete,yes,121,104,Americas,Europe,125.6985686,546,good
841567,81,35.24.183.73,com,complete,yes,181,52,Americas,Asia,127.854238,162,good
285679,19,73.211.40.139,com,complete,yes,176,40,Americas,Oceania,191.4009449,350,good
403208,53,61.80.191.41,co.uk,complete,yes,91,52,Asia,Oceania,123.7676916,270,good
734647,29,78.33.81.244,net,complete,yes,181,29,Europe,Asia,265.053084,278,good
103142,51,92.173.206.102,com,complete,yes,94,41,Europe,Europe,319.755491,309,good
194575,55,4.180.5.183,co.uk,complete,yes,230,64,Americas,Americas,177.0923392,338,good
338093,29,196.138.235.14,com,complete,yes,108,48,Africa,Americas,262.4520883,347,good
502535,72,73.206.114.3,net,complete,yes,215,25,Americas,Americas,162.6996664,1882,good
571179,33,13.87.141.162,com,complete,no,190,65,Americas,Americas,56.81372381,170,good
731732,50,62.101.200.121,com,complete,no,113,37,Europe,Americas,144.9124005,211,good
547367,30,134.141.126.204,com,complete,yes,105,29,Americas,Africa,244.2774812,777,good
963225,25,97.128.3.27,com.au,complete,yes,182,65,Americas,Africa,293.1688438,504,good
241839,26,135.65.84.156,org.uk,complete,yes,236,13,Americas,Africa,154.7659858,233,good
8588,21,177.39.242.45,net,complete,yes,185,94,Americas,Europe,317.9448993,593,good
638716,66,134.174.72.6,org,complete,no,137,31,Americas,Africa,113.7184315,163,good
696358,26,158.25.15.32,com,incomplete,yes,79,39,Americas,Europe,138.2308035,401,good
334051,33,166.189.197.15,com,complete,no,26,73,Americas,Europe,78.28695638,224,good
896848,25,213.185.154.2,com,complete,yes,110,14,Europe,Oceania,219.2959627,103,good
279314,22,110.64.168.191,net,incomplete,yes,35,73,Asia,Oceania,314.0515826,1333,good
741276,31,82.120.25.81,com,complete,yes,148,55,Europe,Europe,219.9096429,295,good
145198,26,139.244.245.18,com,complete,yes,270,8,Americas,Europe,162.7260053,25,good
232495,36,136.185.84.9,de,complete,yes,72,17,Asia,Europe,246.9810823,298,good
321864,37,39.21.164.48,com,complete,yes,27,-3,Asia,Oceania,139.711568,227,good
510025,42,7.150.203.145,com,complete,no,156,27,Americas,Oceania,84.29967113,183,good
1076159,22,145.55.218.128,org,complete,yes,182,78,Europe,Asia,118.5802844,1078,good
244706,26,74.214.54.16,police.uk,complete,yes,207,27,Americas,Europe,37.45490271,86,good
823948,56,75.96.239.224,edu,complete,no,167,36,Americas,Oceania,276.0632561,844,good
603448,34,113.84.214.234,de,complete,yes,85,60,Asia,Asia,127.1324811,25,good
127863,30,3.132.80.74,com,complete,yes,216,50,Americas,Europe,137.4615376,201,good
